39,,Critical,SIGNAL,LED UNIT (green),100250016,,132,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,7950,18,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
40,,Critical,SIGNAL,LED UNIT (red),100250016,,211,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,7000,18,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,1,
41,,Critical,SIGNAL,LED UNIT (voilet) Underground,100250017,,27,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,7000,18,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
42,,Critical,SIGNAL,LED UNIT (green) Underground,100250017,,27,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,6000,18,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
43,,Critical,SIGNAL,LED UNIT (red) Underground,100250017,,29,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,5500,18,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
44,,Critical,SIGNAL,SHUNT SIGNAL,100250020,,124,RT VISION TECHNOLOGIES PVT. LTD.,Non-PAC,Nos,5500,18,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,1,
45,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,EFR Relay,NA,,NA,NA,Non-PAC,Nos,2400,18,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
46,,Non-Critical,SIGNAL,Indicator Lamp(Green),100442453,,660,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,143.99,NA,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,1,
47,,Non-Critical,SIGNAL,Indicator Lamp(RED),100442450,,113,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,285,18,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,1,
48,,Non-Critical,SIGNAL,Indicator Lamp(YELLOW),100442451,,113,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,166.5,NA,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,1,
49,,Non-Critical,SIGNAL,Indicator Lamp(BLUE),100442452,,113,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,200,NA,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,1,
50,,Non-Critical,CBI CABINET,Fan of cubicle fan unit,100277029/100439735,,NA,PLexus Manufacturing Sdn. Bhd,Non-PAC,Nos,4800,18,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
51,,Critical,PSDIC CABINET,PLC WAGO Pvt. Ltd.,NA,,83,NA,Non-PAC,Nos,38250,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,
52,,Critical,PSDIC CABINET,PLC SUPPLY WAGO Pvt. Ltd.,NA,,83,NA,Non-PAC,Nos,27260,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,
53,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"MCCB 25A 4P,400V",100442454,,48,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,6927.82,NA,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,
54,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"25A, 3P MCB",100442455,,74,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,637,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
55,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"25A, 2P MCB",100442456,,747,PYROTECH ELECTRONICS PVT. LTD.,Non-PAC,Nos,440,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
56,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"MCCB 100A, 415V, 50Hz, with",NA,,NA,NA,Non-PAC,Nos,6549.49,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
57,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,10 A DP MCB,NA,,NA,NA,Non-PAC,Nos,390,NA,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
58,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"63A,4P MCCB",NA,,NA,NA,Non-PAC,Nos,3630,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
59,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"Aux Contact, 1NO+1 NC",NA,,NA,NA,Non-PAC,Nos,820,18,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,1,
60,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"16A, 3P MCB",NA,,14,NA,Non-PAC,Nos,490,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
61,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,"16A,DP MCB",NA,,NA,NA,Non-PAC,Nos,390,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
62,,Non-Critical,POWER DISTRIBUTION CUBICLE SPARE,Ferrule 22/20 AWG,NA,,NA,NA,Non-PAC,Nos,875,18,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,
63,,Non-Critical,ATS SPARE,fiber Patch Chord(LC-LC) 40 mtr,100278842,,NA,HM TRADERS,Non-PAC,MTR,4899.99,NA,5,5,0,0,2,1,1,1,0,0,5,5,10,0,0,0,0,0,0,1,
64,,Non-Critical,ATS SPARE,fiber Patch Chord(LC-LC) 20 mtr,NA,,NA,NA,Non-PAC,MTR,280,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,
65,,Non-Critical,ATS SPARE,fiber Patch Chord(LC-LC)10 mtr,100278842,,NA,HM TRADERS,Non-PAC,MTR,200,NA,32,3,29,0,2,0,0,0,0,0,2,5,7,0,0,0,0,0,0,1,01 nos. issued to MKPD on 01.06.2022
66,,Non-Critical,ATS SPARE,KVM Cable,100200556,,NA,TARGUS TECHNOLOGIES PVT LTD,Non-PAC,Nos,NA,NA,4,4,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,
67,,Non-Critical,ATS SPARE,KVM MODEL (DEPOT),NA,,NA,NA,Non-PAC,Nos,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
68,,Non-Critical,ATS SPARE,L-Com 12 Port Surge Panel (ESP),409P034140,,NA,Plexus Manufacturing Sdn. Bhd,Non-PAC,Nos,NA,NA,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
69,,Non-Critical,ATS SPARE,MCB 16 A,100298328,,NA, INDUSTRIAL TRADE LINKERS,Non-PAC,Nos,3734,18,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
70,,Non-Critical,ATS SPARE,P9Q37A PDU socket,100441255,,NA,TARGUS TECHNOLOGIES PVT LTD,Non-PAC,Nos,NA,NA,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
71,,Non-Critical,ATS SPARE,"Paper Tray (A4 laserjet printer,Pro color M251n-CF146A#B19)",100285108,,NA,TARGUS TECHNOLOGIES PVT LTD,Non-PAC,Nos,NA,NA,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
72,,Non-Critical,ATS SPARE,Power strip 6 socket,100307792,,NA,HM TRADERS,Non-PAC,Nos,NA,NA,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
73,,Non-Critical,ATS SPARE,PSU 1&2 (TBD) AT VND,NA,,NA,NA,Non-PAC,Nos,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
74,,Non-Critical,ATS SPARE,RAM 16GB ,NA,,NA,NA,Non-PAC,Nos,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
75,,Non-Critical,ATS SPARE,RAM 4GB ,NA,,NA,NA,Non-PAC,Nos,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
76,,Non-Critical,ATS SPARE,RJ45 connector,100277560,,NA,TARGUS TECHNOLOGIES PVT LTD,Non-PAC,Nos,1123,18,202,202,0,0,202,0,0,0,0,0,202,0,202,0,0,0,0,0,0,1,
77,,Non-Critical,ATS SPARE,VDU SERVER,100285095,,7,NA,Non-PAC,Nos,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
78,,Non-Critical,AXLE COUNTER SPARE,CAN bus termination resistor (120 ohm),100332879,,NA,WAGO PRIVATE LIMITED,Non-PAC,Nos,31,18,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
79,50117002,Critical,AXLE COUNTER SPARE,"Wheel Detector head ( Axle counter head with TX,RX)",EFM-2405,,701,Bombardier Transportation,PAC,Nos,NA,NA,70,15,55,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,1,
